"baseMean"	"log2FoldChange"	"lfcSE"	"svalue"
"Spis20837"	33.0829403569736	4.2612605619121	0.666092069007247	0.000343372654827764
"Spis23393"	292.069820573969	13.2330508604317	3.36880278165533	0.000385369207409959
"Spis24839"	110.249175420447	-5.71838498000464	1.17313021886524	0.000511304212126352
"Spis24161"	94.6713670185359	7.75691375697683	1.9274736627419	0.000735909386493541
"Spis23072"	39.7600650110623	7.18017957143752	2.07696465021476	0.00185145939253568
"Spis10547"	42.3522748225436	5.95238138475845	1.62881837617214	0.00281320515441267
"Spis11891"	136.496168380365	-4.0789041167501	0.864459791496529	0.00356693985303056
"Spis13902"	14.7535847062928	3.17119014957674	0.621245188538631	0.00683349575786523
"Spis5936"	8.19839622286756	-4.43957298154121	1.30567147815978	0.00950201410335845
"Spis9480"	488.07493917877	3.3300873737591	0.712553074214262	0.0116493349674459
"Spis3683"	42.9580239320619	5.07078045229747	1.73135302448821	0.0140504998220464
"Spis21391"	8.87830571370266	4.89549024026427	1.63389805085028	0.0160617879545693
"Spis11918"	75.4240889622616	3.22137304487364	0.706644400326145	0.0180537384327612
"Spis21924"	20.6350477965638	-3.24820004180839	0.72259936133602	0.019767769435235
"Spis7029"	155.457918552483	-3.36534775589498	0.810527905080165	0.0215193135850532
"Spis5223"	66.6451903961375	-3.77297441463572	1.05947757167936	0.0231193654861752
"Spis5449"	3.42366686196393	4.68714344138908	1.61295708494836	0.0245746596359642
"Spis19927"	159.13361677053	3.5791030432133	0.985890564971802	0.0262433309964405
"Spis19215"	68.5711303130785	3.80810933345896	1.14627445930525	0.0278807433081415
"Spis20433"	1.97537487235162	5.78423643339673	2.41565832547968	0.0294172357132499
"Spis10695"	45.393146444789	4.01630585367252	1.31218546502474	0.0309781049906825
"Spis21628"	27.5910170883374	-3.38735302040593	0.911998570362832	0.032483735110812
"Spis24720"	14.3577992964853	3.95618994650798	1.33669926957406	0.0341875904853728
"Spis21175"	22.2036448376785	2.94533939101895	0.698950516218113	0.0364341780845625
"Spis12597"	14.2005137463659	3.29503427257182	1.02184345257091	0.0390774075471233
"Spis18775"	14.6378316535356	-3.29572052098617	1.06911295976425	0.0419115125139881
"Spis18060"	4.23960083116778	3.4304011826122	1.19705798395811	0.0446576445820607
"Spis12611"	152.843879963264	3.02360861089777	0.90501560397284	0.0476705566793036
"Spis20719"	132.647647377925	-2.93404096906053	0.831297254530253	0.0505299360698474
"Spis2630"	142.786983982788	-2.75001198986767	0.670717897246733	0.0532368029346171
"Spis15106.t1"	791.248253366174	2.63086608514351	0.569185174246791	0.0558372824312087
"Spis13659"	141.788451543543	2.85201130717252	0.769122068471073	0.0582792521038047
"Spis18631"	14.1909636864787	2.61978371645789	0.559892624477697	0.0605784774865899
"Spis19627"	12.9375236211197	2.93883299655499	0.872747014111591	0.0629445765440764
"Spis9907"	305.338697796891	-2.71330441722991	0.667821906308628	0.0652243431146139
"Spis9459"	189.045535043766	2.56051449133787	0.559892256150831	0.0678121805186055
"Spis21879"	526.496746079398	2.7462196118211	0.769654694713016	0.0704695575475997
"Spis18432"	13.4214804041471	-2.80790119052464	0.841255033007991	0.0730477000525546
"Spis19783"	81.0300740676172	-2.5437347808244	0.581543247538979	0.0756592401388274
"Spis7557"	9.89148104949029	4.15245244171675	2.30322921910647	0.0781430974787789
"Spis10011"	38.3998064023464	-2.82655716077594	0.971870154878564	0.0810549449229946
"Spis12055"	101.44671298487	-2.80585297471289	0.948406355334526	0.083833357352339
"Spis6682"	21.0549324416084	3.31903154552952	1.55871992006892	0.0865049756113368
"Spis19204"	28.9174023049647	2.76682428032695	0.912684438282184	0.0890935484025131
"Spis16773"	4.62867867857106	2.97001132384839	1.16810638018608	0.0916281920774638
"Spis8551"	461.267984569116	2.64375795032408	0.778410739619088	0.0940735371211599
"Spis16564"	7.25584502206553	-3.08282039981278	1.31014866864757	0.0964180159183892
"Spis10427"	4.70223192334637	2.85496142972694	1.09288335020112	0.098930546213221
"Spis18059.t1"	18.3625350642094	2.63399426376145	0.829822938537457	0.10145094723471
"Spis9060"	28.4154300621094	-2.78566559591131	1.06079158339155	0.104011040524018
"Spis24908"	6.91860522853913	3.87704060775877	2.56236269799611	0.106519032540569
"Spis6589"	4.22283257141613	3.01044610509008	1.40933550945189	0.109022463391709
"Spis18797"	16.7125004720615	2.60047465217132	0.845061761971739	0.111468750756441
"Spis12789"	242.333866358772	2.53529211379632	0.76822361366657	0.113903893670475
"Spis24437"	67.6958590878597	2.81428103167105	1.19636177743204	0.116342958727141
"Spis6394"	11.1256483801569	3.12724935822839	1.66778294417353	0.118721710287599
"Spis16590"	55.8189199163036	2.42677843835566	0.641429842907839	0.121075922163084
"Spis18870"	25.3286415743881	-2.40221545098809	0.621072656972702	0.123447324646385
"Spis15888"	0.847807539696152	3.19742076330434	1.86320527387573	0.125765506616493
