sample,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84
45854,-0.03525416903160793,-0.47434618382740545,-0.001075874533267671,-0.009182830467683579,0.002903433366916288,-0.015057245898373378,-0.05281372849457043,-0.01387304423998866,0.0038686971939648016,-0.08229681520804001,0.024358062016842954,-0.0067913730165758655,0.001953678234571874,0.0040078325403305,-0.00019625484025080704,0.0016950410536431995,-0.0015549350558743764,-0.008138275600806575,-0.004439365971707084,0.004170504575030037,-0.010261052740811367,0.0012254030286638958,-0.013828449896491459,0.00023939580296589795,-0.02741510786917251,-0.012701763887460485,0.005201075099467765,0.0020606504448759297,0.010438548196502261,-0.009932694906198391,0.004890961784610474,0.0020879170416812226,-0.0014107317215018742,-0.0007397613923814424,0.000866744138454791,-0.0027810795977304906,-0.0007306399734101266,-0.0011920224792583433,-0.0015409620987411362,0.0009189188692538288,-0.0021625712735410673,0.002363614124091443,8.34500332005721e-07,0.000237682035535957,0.00024084703876842042,-7.916046271809772e-06,-3.3927639057121093e-05,6.707839254934405e-05,-3.780418580997747e-05,0.00044499456699246355,0.00019925221367586538,-6.527278579754313e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45855,0.24062765622138377,0.1442003238930805,0.17836821207937292,0.0062176371513678755,0.05223053664407551,-0.005558425674906168,0.018801405613065446,-0.03534965982381873,0.08007797093637879,-0.011336647446210803,-0.018823729279662464,0.003871739614256188,-0.10471204644733204,0.022356058680409706,-0.0054397741305439755,-0.003975316076739513,-0.03310825964893886,0.004603307295753819,-0.09718804229980729,0.0012700507483078493,0.025194068063235635,-0.005622637839981663,-0.002110716229769784,0.01090689411300429,-0.005498814021455421,0.007434333320856782,0.0033404699803872085,0.0019168902731784242,-0.0018191862193620433,0.0036798992953085783,-0.00041372362267178946,0.0007282704041214095,-0.004506290978251498,-0.0019210192218236408,7.860734365760202e-05,-0.0004303064045071661,-0.00050269520922042,-0.00013154842975155473,-0.0009355570515857782,0.00011491592565862333,-9.495682535810486e-06,-1.548623797915988e-05,-0.00014971469403476698,-0.00018765814583088805,-2.8910318473888973e-05,7.090408203678963e-05,-5.328814090789932e-06,-1.3413748602619173e-05,6.227104719541265e-06,8.153707932829803e-06,2.119985747320019e-05,-8.869666212714931e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45856,0.23540563162483716,0.13992258899858764,0.18510972305523787,-0.05358794049803832,0.03471165563016286,0.02880576832614959,0.020310864555579216,-0.035631653229780964,0.08822900618319615,0.006896521019909657,0.07843714871923556,0.022256709001509153,-0.10556317585637769,-0.07807211632335373,0.018306449943466453,0.04057855594202821,0.017503853986384377,-0.03481551288752764,0.018978438179845538,-0.005221030533652441,0.006940363792320969,-0.007548103687778489,0.0027157488120839925,-0.011922654752621572,-0.001370778475540092,-0.0022342513826671376,1.2125173797560943e-05,-0.00016734029844523544,-0.0008804306599057769,0.00343317739806456,-5.941656803371511e-05,0.001227311811350187,-0.0035199249172066997,-0.00030040544191454186,0.0023060720733955047,-0.0011495232746015628,-0.00029113548107963076,-0.00014041469878246812,-0.0002699256218753487,0.0002820407007589326,-0.0004626345172778825,0.00020513124357510182,6.163006491336948e-05,0.0002714664445799741,0.00022574773495808887,-4.099286178535346e-05,-1.3473919911815465e-05,2.7692801685252107e-05,-4.267003102592249e-06,2.623139289581975e-05,1.4252205296754782e-05,-3.3200101697186667e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45857,0.2333588790192417,0.1377930102283225,0.1954151212980835,-0.10183290760310944,0.0142710987264097,0.09230404576886901,0.017834711388851624,-0.02234464118345802,0.07705146504344973,-0.005168979065953562,0.04062292799449003,0.02898363921759932,-0.06848429565395402,-0.0681605035234908,0.011585196489851039,0.023136639083459285,4.256435664963745e-05,-0.01233493451650604,-0.028441181149603433,-0.0003604545096442059,-0.003849955520627778,0.008849485607918303,0.004900737519331035,-0.01127605871932218,0.007885343785438417,-0.007467301982045163,0.002650273550223916,-0.0024720932617443145,0.0009019146102418603,-0.006722253949212413,-3.496113022260395e-05,-0.0030033427348229724,0.010361906654233371,0.003673615658861346,-0.0021441987596718223,0.002386428691770126,0.001279616576555588,0.0006842216215822126,0.0010819332752089242,-0.00029855387811404606,-0.00010949174314777375,4.049490934277173e-05,0.00021225460022035073,4.891349655542399e-05,-4.7719323199876443e-05,-0.00019023817113356515,4.8518872800065544e-05,-1.4309329764217479e-05,-9.025416048618008e-06,-1.7996462358827916e-05,-2.878329005796323e-05,7.048496885929097e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45858,0.24077680903026716,0.14473767858910946,0.19657602788928025,-0.08470453068050084,0.03988862555129316,-0.07674228006772997,0.005025327495026495,-0.000751662822508969,-0.00963299042849174,0.009454203583930976,0.03659990464019074,-0.05934995413516252,-0.07904786228865612,0.022648318764949073,-0.004255355491684039,-0.007591755787337173,-0.003110214881734544,0.014009064138026103,0.04220328193591507,-0.0020052357696421844,-0.012092712129386566,0.02395131117177135,0.004680744745502224,-0.007630728255306947,0.0005285225534646029,-0.0025868728776811353,0.00925110479364569,0.0016672648987502146,-0.00425371870229623,0.0041929815709391685,0.000609279641908255,0.0011809611477099275,-0.00532744536487839,-0.002415211334581386,0.002219642736076629,-0.0012162299442075052,-0.0005940590090767266,-1.0267345604332475e-05,-0.0013311945525111217,0.0008630942569343586,-0.001107676828349521,0.0005953753304720941,-0.0006293199520888587,-0.0003432528739415361,0.0007517737252614841,-2.902750451111411e-05,-0.00021402608717837175,0.00033034317709750775,-4.022517337200098e-05,4.84704536425197e-05,-3.9105140274614975e-05,2.0838469028816487e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45859,0.24078786686998344,0.14440260696451773,0.20481956712535465,-0.10510321104185641,0.030529785355811048,-0.038249635982049376,0.004915518131840049,0.00526702321971207,-0.019045060170534787,0.0030800586572601626,0.018798124586654856,-0.056748597615631,-0.06289333085160588,0.030551925460080037,-0.008476128566496254,-0.014718829798559268,-0.005604393979728082,0.020607262574730428,0.02311564494824266,0.0023285384277013862,-0.015187543907571424,0.022845262622375434,0.0011339663821299192,0.014978661753677016,0.004394802102907408,-0.0012936967484902227,0.0012544953022763199,0.0031228129682917393,0.0010015067930571515,-0.00371426183840167,0.0035877052513101255,-0.0011323738488299762,0.010953166835401216,0.005158219090408264,-0.005476294757275956,0.005606093466744321,0.0018306739321465365,0.0007098628527557954,0.0033114343894637245,-0.0007256716459057528,0.00046352121147942923,-0.00043400505405494883,0.0006793780177039411,0.00025611371787242235,-0.0010346894478022281,0.00032399757779769155,0.00019287552887533856,-0.00034733364205761125,5.5137373428994294e-05,1.5866668481213357e-05,0.00015506138510549525,-7.402372023876717e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45860,0.24104156651433378,0.14457282805645044,0.20454419604568966,-0.10473153958382113,0.030190150075335986,-0.02896127499155946,0.00531482763462905,0.005906782669478965,-0.021427153654482417,0.0017822088909517785,0.01571220994075594,-0.05765373290688758,-0.06435685724844668,0.0370394719192812,-0.010394823708872139,-0.015560313689537765,-0.006320702707728694,0.01988988326194868,0.022829055953797014,0.004604163538849859,-0.012412517241289066,0.012472265449571958,-0.0011335209427307516,0.02541909245383476,0.0023529828915557827,0.0011829346003452749,-0.004611839878097099,0.004203001032395328,0.0023261908261381654,0.0014877132470382975,0.0026734016265894003,0.0016499270646863223,-0.003017637260781461,-0.0012451012178011887,0.0012042410151125666,-0.0012230708494780694,-0.0011337699764293432,-0.0003770018837984103,-0.0020518468164762165,0.0001728015505358405,0.00015682468224022578,0.00014586010053033952,-0.0002429311296957468,-8.083427011069231e-05,0.0005244294380143734,-0.0004164923116509318,-9.585975626164349e-06,9.194196934876516e-05,-2.9464580488554273e-05,-6.665921975680402e-05,-0.0001496869585055232,6.529664757512848e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45861,0.22547143260987307,0.12979777426336267,0.20675793392079356,-0.14728295105498768,-0.007042096478805134,0.020273529664627064,-0.01394177944538322,0.014649583831676251,-0.03265062879198454,0.029623791269148086,0.010251704113234717,-0.12400406196269714,0.06922006832782668,-0.026892512375298955,0.0002843761313844897,0.039264669688248995,-0.04428236978032964,-0.03693575535430702,0.0005186883422284433,0.005502323850819054,0.013787812758084928,-0.032572335153465186,-0.0014842765333128295,0.017699823994808555,0.00015937732344201548,0.0012096759024659317,-0.0043758332965374725,0.004751792878443625,0.0012471159602329529,0.004056259714088021,0.004614191943246897,0.0024788859990502493,-0.0017254254283433001,0.001134706269968788,-6.492477361637839e-06,0.0011940608589343438,-0.00028761335042904303,-0.0002272221994874085,0.00017741062914822904,7.296706095908578e-05,0.00015067848874927102,-0.00010675651809562726,0.00012617713788019727,0.00021077555772046203,-0.00012357048032197508,6.147906401171781e-05,4.0729491319723014e-05,-8.746326741442178e-05,1.4492044967224485e-05,-1.4755129757985137e-05,1.455360485406082e-05,-7.364319812828614e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45862,0.21684666404537334,0.08123403134894423,0.20152448983251378,-0.15711516643086332,-0.009663245952514448,0.04150762222567128,-0.005537912347049252,0.023826178227900053,-0.030060533632848573,0.0169122349292542,0.02524930479203086,-0.09333161030099539,0.09741890653782521,-0.08245140743970478,0.016814624699744637,-0.037151192559170855,0.020148960394374117,0.028365988999748924,-0.04209937968399044,-0.0040583913557195985,-0.005439490304910567,0.024660345378909203,-0.0002411793646313423,-0.0009956455632659186,-0.0013144732032913276,0.0020832061881458307,0.002628887068795996,0.002012554977305118,-0.001351614546832669,0.0004111664950630561,0.001161471849892612,0.0011263358737847809,-0.0016497267794420376,-0.0015018799735456558,-0.0007229162825544226,-0.0006077801126727973,0.0001748029707374665,-0.0002591613391950544,-0.0001434791693650219,0.0001246027889126678,0.00017540336602868273,-1.4976281787760435e-05,-0.00022695399027743049,-0.0001443254039051134,1.5657684760575353e-05,0.00018479679599423573,-7.419534296722704e-05,6.371190278025833e-05,1.1901872781817994e-06,8.330535563567385e-07,1.0249992133510844e-07,3.5800608446709307e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45863,0.23364230183743614,0.1384052677184456,0.204595705837961,-0.10195950047241445,0.022598028065027365,-0.07703590930417313,-0.0005649270788026597,0.007860838849456469,-0.027521142390856918,0.019496493681238364,0.041953798129468464,-0.12797850006659517,0.030270110199743117,-0.04900409481812777,0.010937189255025717,-0.015008309772328303,-0.0019647257358157456,0.008821950681817164,0.0016582102401976565,-0.0032959814297318633,0.008286666129681118,-0.008470192312640498,-0.0010668133405584777,-0.024113228998788507,-0.0017024574737428818,-0.0018393964184432714,0.0018717239866858073,-0.00919243330462505,-0.0001363988503672985,-0.0039016431877229585,-0.007937490621234987,-0.004344036274885716,0.0015049189208099368,-0.0004344481036332033,0.0015345686124632006,-0.0014734885832575551,-0.000157207335120057,0.0004353611437128864,-0.0005981379475913393,-0.0002466345920285794,-0.0002952617639433544,3.0660599062746574e-05,0.0001968143817684143,-2.5860689662658807e-06,7.578526025293495e-05,-0.0003326158083979801,9.90914449710652e-05,-5.9048690389822474e-05,-8.611531301018791e-06,1.1230344416814812e-05,-4.254564034195919e-06,-1.0556083478764493e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45864,0.2424299892269813,0.1453024445319579,0.2189101239652572,-0.09935284932310688,0.028210959979401797,-0.03784914815456765,0.0031214975136233027,0.010276356236926628,-0.04061968509657761,0.0044494810960044665,0.03298523753547868,0.02981965761219016,-0.011280235203819034,0.02940170298647686,-0.00618951296497991,-0.011547705634069372,-0.00605175421503885,0.008150585767456009,-0.00010318138760621585,0.002155887268213485,0.001462901089528904,-0.017760152610914248,-0.007165920546000229,0.0026642868692662203,-0.004878165380589284,0.007033618309716424,-0.013730983019132623,-0.00462622802998833,0.0046807416451803184,-0.0026957117109340095,-0.005440743198570085,-0.00015818001690625128,-0.006768667335307444,-0.005401070462973496,0.0011765978685099438,-0.0060505128630651914,-0.0012948985892679249,-0.0009940037382942235,-0.0026660103692893395,-0.0013063339097028391,0.0031615579374678618,-0.0014128909697561085,6.696449286167388e-05,-0.0007702173219932215,-0.0011780880509404384,-0.00015380722422537996,0.00032977939146095603,-0.0004946226143414888,5.396088501573753e-05,-0.00022934005373915074,-0.00011685915966326265,3.679215626071685e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45865,0.2415380750371895,0.14431545085983447,0.22656730750519516,-0.09104713152992362,0.026151163474958394,-0.04760323335325808,0.0018130004070783614,0.011863343012319944,-0.04685207461400773,0.0036048855585090562,0.026693419408188417,0.031500594717040475,-0.0051107675257435715,0.024200016824630452,-0.004252768120019191,-0.009483301413565853,-0.005128199106242085,0.0029107754825534286,0.00176181318710401,0.0017345640817299274,0.0021715496324067577,-0.017519006451608865,-0.005865362762536868,0.0020787145765030204,-0.0034771741460431884,0.004695395944612383,-0.0098545334476333,0.0008840026148154619,0.002991094600368824,-0.0012594099296172484,0.0037384066834992413,0.002372280248772698,0.002373927971215258,0.0029129303744660886,-0.0035324883045114324,0.0038548327278678787,0.0005037115210934431,-0.0008120889516016506,0.004423666353253744,0.00035501214607784663,-5.36629844395644e-05,0.00013256946371342123,-0.00018186428524933818,0.0005986759685771377,-8.109753308242739e-05,0.0013013899733899312,-0.000439436542439252,0.0003655299153336836,1.2890595055969865e-05,0.00017044422893765484,0.0001883057810191261,-5.6283955125862254e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45866,0.2419653885808497,0.14497766331212883,0.2186789701211268,-0.0648310863560315,0.03749609978989414,-0.0894118548810826,0.0026722510291872234,0.00449429207075001,-0.04471711071685558,0.012921076243756472,0.05701260172719349,0.04193264658144382,-0.013432106729048633,0.01940881899450972,-9.33145872419188e-05,-0.007109640886161159,-0.0005786723390735552,-4.523019307420372e-06,0.015166066516087684,-0.006252953968591595,0.00029449410734638007,0.002176906641781936,-0.002314972379481241,-0.01881628576754049,-0.006763284405932866,0.005725099550932284,-0.000639747528734593,-0.0021622116034511986,-0.0009669317384015945,0.0007263267940359407,-0.002828854533552291,0.00013736579159957405,-0.004358715981207461,-0.0026127938785979496,0.0008303094382264616,-0.002361075363978301,0.00030451599807285526,3.101466319847635e-05,-0.00024159713414249607,-1.4521241396541654e-05,0.00010019558682824783,-0.00010370318570119304,-8.212872507584382e-05,-4.545566732783906e-05,5.3094387993039556e-05,0.0001144274666859516,-9.733976963112051e-05,0.0001252176922152767,-8.8878722252641e-06,-2.2486767012880355e-06,-4.2579725110390606e-06,-1.8656522981353437e-07,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45867,0.23054195471390157,0.13593139943144236,0.21126477211624323,-0.15304918203733522,0.003140156124300479,-0.03596842263524536,-0.006585387730112819,0.02992071979184903,-0.0642528998329151,0.00617947117734067,0.03184728932885673,0.03181786445234996,0.025874228189165085,0.07044573839813817,-0.015063476266672355,-0.0003795971230777193,0.02357776104202679,-0.002653108807116268,-0.01750302825403493,0.008558993651623246,0.012995784634992704,-0.0384669706127425,0.003513943118819372,-0.0004680531800840018,0.005417814027822768,-0.007922111593951217,0.0009847386112973382,-0.006506374917653793,-0.0002735508974442598,-0.0036501286816258026,-0.005501616553136124,-0.0037856159943130134,0.007895580719601938,0.0033899374996440653,0.0018768044778653722,0.0016546151653610256,0.001157856730100784,0.0018903185383909544,-0.00015783755427017818,0.0005511312675309641,-0.0027566863378989475,0.0014889782986069093,-4.943880439506578e-05,-3.906022999662644e-06,0.001130478488194658,-0.0006687112688414434,-0.00015318245660224085,0.0004444072480401686,-8.783829532302373e-05,0.00010800522503009878,-5.3524820958905245e-05,1.5985366834633247e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45868,0.22208827451347782,0.12772591770985015,0.1983021727266367,-0.1897453553116535,-0.016802373215205283,0.015533511334381432,-0.020489087494754015,0.033182187458348694,-0.0685140181674301,0.02366096960095177,0.031953466867191,0.06731314920217374,0.05523378925149235,0.05880335078408256,-0.014548243033344406,0.04480683815705995,-0.00886946248287034,-0.03394231118744516,-0.009168918063065983,-0.00708918416552345,-0.007826465066771392,0.030024623760135483,0.009517334725121814,-0.022919658932667192,0.0034242720995071537,-0.004243512964729318,0.010163189926499129,-0.001812948127610628,-0.0032967391894704466,-0.0024260943072666437,-0.0014712729167796962,-0.001418585055798281,0.0008558884278943747,-0.0014788091030898238,-9.561031098848564e-05,-0.0012620319329026566,0.0002440212222704468,-0.00012682124219330515,-0.00015282025455368284,5.7161973911847616e-05,0.00011893263662258393,-9.821297514479659e-05,-0.000226606708740451,-0.00023408517836889743,6.0498789690618685e-05,5.871877668079254e-05,-5.014649155527331e-05,5.996043010607018e-05,-4.593339127433663e-06,-9.113962284504503e-06,-2.154074044121537e-05,1.2209497114413267e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45869,0.22640465265482887,0.13255734719077514,0.20896876904537645,-0.16741329110283018,-0.005311642072080865,-0.029688903199492002,-0.008721178891652609,0.035387116139543213,-0.06754034866357427,0.006101777467016228,0.04439443305604689,0.052699922443892926,0.03031957623497051,0.027073008700904348,-0.0036610091848683413,-0.0008543729062280579,0.07520648900738042,-0.004616895215066465,-0.022972621803187755,-0.0029701419015212257,0.00803556791269474,0.011781389653961858,0.00048807020934163415,0.02619299375144246,0.0027832883207642386,-0.0061016581849970076,0.005706210393213177,0.007351585240829235,-0.0012730953487601064,0.007492242767789689,0.006621778776623112,0.002389193799001841,-0.0031423216004058023,0.001241480455096825,0.0007457202768307124,0.0012328313617452123,-0.0009150693129348805,-0.0004944137752177588,-0.0009875864615956384,7.18175622158658e-06,0.0003200437453831816,-0.0004034434330039748,0.0005546008863321657,0.0005922056677620287,-0.0002989189102616296,-0.00028538574665461637,0.0003286177107399662,-0.0004635831593240856,4.609868325607561e-05,-4.118233354460861e-05,3.4471188289847516e-05,-1.6245292412869236e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45870,0.19836294618402747,0.1100800535762296,0.19359853132097726,-0.23329289537816428,-0.02840751191852531,0.0190594882312772,-0.023179891543111685,0.04967092955349872,-0.07162579884488203,-0.012352402129903748,0.021055691483718858,0.1473311654163269,0.027490670863479085,-0.09346119685895812,0.021028413254595698,-0.00993196130827539,-0.035530355559764075,0.009893066672692807,0.03107117369419212,0.005355302040373496,-0.0033263168452698387,-0.012923983980951598,-0.004790965249073441,0.006847413872535627,-0.0024791179562329555,0.0052336585505354085,-0.003311208444301375,0.00242399237333095,0.0007713835622035316,0.0005479300033146179,0.00170867899671261,0.0011344315957432603,-0.0005251524424559954,-0.0001705693780830483,-0.0010310587543702137,0.0008083252917187057,-0.00011453524742417456,-5.3794984094185183e-05,0.00015096110012536313,4.6844427685484854e-05,9.877924907400278e-05,2.0955531908772495e-05,-0.00018496046853109808,-0.0002182114615848323,-3.217936572426081e-05,0.00010481051829041672,-4.4552882791464905e-05,4.217332721934409e-05,-4.106802661665176e-07,-2.9618537777555368e-06,-3.296328720969415e-06,1.0985729527479511e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45871,0.19775428796044023,0.10993903254703652,0.16930550131665453,-0.19282335012709334,-0.04297910407507653,-0.029117678940343728,-0.026673455383811658,0.05498246931700784,-0.061563156673235635,-0.06185279562062535,-0.2232045608813082,0.029962339686851885,-0.005158027607763844,-0.00020401860449237544,-0.001163516746614191,-0.02269384283474655,-0.04346234706220486,0.02320452346665145,-0.019120341502215765,-0.006095982424235252,-0.006084301594484096,0.020782384430908636,0.0005127893146088256,-0.017218566192733473,-0.0009382747726550054,0.0007340504346046931,0.0007387457212626689,-0.0015567896064916306,-0.000145779901086804,-0.0002735663183469197,-0.0010892427126999282,-0.0006381023771838559,-0.00039784677506514193,0.0001090057501962333,0.0009557294796906143,-0.0006159225265874072,-4.5303521831093374e-05,1.909933338339845e-06,4.865461321980677e-05,9.785098670031381e-06,-0.00010019051477544136,-2.8653732936521867e-05,9.672235309052902e-05,0.00013715112104975295,5.242377354514566e-05,-7.482623292938537e-05,3.14910538569712e-05,-3.1740860512965894e-05,1.1300106205421362e-06,8.905474755244713e-07,2.9801753914870885e-06,-1.3501196747363848e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45872,0.20530434691159113,0.11566935732689594,0.1720917591255458,-0.156329696200172,-0.035007383891203704,0.007989117849515582,-0.012058971550062808,0.026296605087626074,0.01657163573885598,-0.061003075970648184,-0.2284119780902406,-0.044057757786039584,-0.036431286418086135,-0.008442643013853527,0.001350611195029443,0.03520609328962578,0.05543308122178727,-0.03679117632518648,0.030603461635257952,0.0025585345739683437,0.004968349823986971,-0.021002233170360738,-0.0003912348174463004,0.0033276423657927863,0.0001190095384379825,-0.002003202856797852,-0.00021652464807499967,-0.0008633776752246017,-0.0005218098344319563,-0.0009104278744896944,-0.00038760339496016243,0.00017108414391439635,9.926715619614128e-05,-0.0006024636851836687,6.199690863361424e-05,-0.0008298537345319282,8.390902489121994e-06,-0.0002648895014795098,0.0002585144542914111,-4.156882385269817e-05,0.0002400118116959559,-8.182326496628019e-05,-0.00011180686119693586,-0.0001300939372974343,-7.926710167001586e-05,0.00013139262288860726,-4.441092126191672e-05,3.822736877533565e-05,-1.7000354041261168e-07,1.5659961789180772e-06,-1.6118868813279349e-06,3.1802398277820746e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45873,0.21754630451150136,0.12443488244560219,0.20123705686715596,0.05231623801617657,0.03140551063621001,-0.11300554594983445,0.017169553844207805,-0.07597808454083863,0.18154381760736724,0.005465296154960179,-0.020780335095933758,0.0241117808515304,0.06748496821035359,0.008254164537106607,-0.007939897340119401,-0.002671457556195651,-0.004474263529032509,0.007362777210674975,0.00668674904438149,0.002028388144435173,-0.001408962781074066,0.002684929961368539,0.0026289836265957684,0.004347791938524827,0.005526587772049397,-0.01218079651735695,0.0026443089858083396,-0.00598715220334911,0.0012730036622164433,1.9507403851957658e-05,0.0007342576131427672,0.0007390304458158681,-0.005010857446653006,-0.0026094677209213134,-0.003283578246308509,0.0020762383931754104,0.0013233640212616784,0.0010363896377944264,0.001744307642698684,0.0008614044757926182,-0.0003038347155097583,0.0006878714658547471,-0.0022211288478533016,-0.0014935923657515744,0.0012402141096736863,0.002018137740233133,-0.0018518152604242008,0.0024141487891047573,-0.0002113930147510554,0.00013846040546190626,-0.00017051949770598027,5.981035508150139e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
