"baseMean"	"log2FoldChange"	"lfcSE"	"svalue"
"Spis11891"	136.496168380365	4.77007568493496	0.860316863808711	0.000641328922891834
"Spis20837"	33.0829403569736	-4.11954594133776	0.666724878171768	0.000690072016779629
"Spis24839"	110.249175420447	5.46553531282065	1.18170014762366	0.00102015140509509
"Spis7029"	155.457918552483	3.81897390059239	0.803224064026238	0.00370733808942834
"Spis13902"	14.7535847062928	-3.34828599923661	0.616849604396797	0.00584917774760204
"Spis15986"	9.21842894145422	5.60901472187162	1.90354801904822	0.00970496875063263
"Spis13659"	141.788451543543	-3.35297505258431	0.752602873170736	0.0134771278774837
"Spis11708"	5.19418885170458	4.61062593019314	1.51902681443724	0.0171477406017859
"Spis15001"	98.6397724201319	4.16540249127775	1.27654322524976	0.0202329222888883
"Spis11918"	75.4240889622616	-3.16403899840248	0.707216957933094	0.0231984019356374
"Spis5936"	8.19839622286756	4.10089653264378	1.32082302670827	0.0261667474084962
"Spis17228"	2.5706436250518	3.6225104850887	1.0275356173384	0.0287498922443464
"Spis9907"	305.338697796891	3.00929588849442	0.660372767986718	0.0314006683048953
"Spis20719"	132.647647377925	3.23408241530643	0.823604644760129	0.0339446025452436
"Spis6876"	49.195099235424	7.05330970985938	3.52940570256961	0.0367552504122478
"Spis18060"	4.23960083116778	-3.68083477748487	1.17685071093955	0.0392461867593608
"Spis9046"	8.52756490737832	-4.35517788291028	1.65401710467511	0.0414808642630495
"Spis24234"	9.75932064629999	4.65109713480106	1.86528770707367	0.0434884611411715
"Spis9060"	28.4154300621094	3.47060402960215	1.0394775415687	0.0453348819263692
"Spis22629"	1.18035959304415	6.0422385328477	2.9344351997941	0.0472769384445852
"Spis5449"	3.42366686196393	-4.31564655329122	1.69933242084428	0.0491443065498051
"Spis5223"	66.6451903961375	3.40303056563413	1.09023234544376	0.0514133328145581
"Spis21924"	20.6350477965638	2.89106898043384	0.727319386294538	0.0539719271773742
"Spis16564"	7.25584502206553	3.42167497709546	1.24971754435917	0.0570416132102424
"Spis23675"	10.4390679254378	3.86653921186701	1.78058506467671	0.0606502057785518
"Spis19927"	159.13361677053	-3.06109645636119	1.01554641821186	0.0640115639366088
"Spis18631"	14.1909636864787	-2.56340070810614	0.561428012902477	0.0674854516680947
"Spis19783"	81.0300740676172	2.57584907049291	0.581443633661991	0.0708250662688899
"Spis16773"	4.62867867857106	-3.13759895881906	1.14942214701231	0.073939961031543
"Spis19092"	19.7402279660425	3.36770768154568	1.38384517230314	0.0768584093026495
"Spis7640"	4.38817237467561	2.9255383616003	0.948460557421181	0.0796879383613176
"Spis15002"	37.3600063519528	3.80847602282008	1.9096403822422	0.0825668519985642
"Spis9480"	488.07493917877	-2.6863405664439	0.729919424114923	0.0853233954836927
"Spis15106.t1"	791.248253366174	-2.53127460097935	0.570910316352104	0.0879914381631543
"Spis2630"	142.786983982788	2.62174022208276	0.675645592932781	0.0905839632736132
"Spis2393"	5.38017764231229	3.82700135221329	1.98758707144015	0.093039797540291
"Spis21628"	27.5910170883374	2.85501341894481	0.934749201141558	0.0953948041680107
"Spis406"	28.6877871188222	3.38263798317692	1.52319820044233	0.0976742303292887
"Spis21175"	22.2036448376785	-2.63453911958424	0.709459463666838	0.0999275704048949
"Spis12789"	242.333866358772	-2.67435956456802	0.76166856748492	0.102128835561244
"Spis570"	33.2602416098184	2.87288281474825	1.01375436608112	0.10438442671641
"Spis23515"	3.29267170497406	3.3287279817244	1.5950015914946	0.106718277523061
"Spis22210"	11.9879585143099	-2.78752968783317	1.03093840446018	0.109410052951573
"Spis16693"	3.61363643778509	-2.81005626568734	1.06675736865177	0.112010225997967
"Spis265"	3.01867588875121	-2.56604471178967	0.774043475296279	0.11468340329834
"Spis17330"	37.6121642049131	2.57626260856274	0.789020878040501	0.117246539480753
"Spis5255"	31.7779374122907	2.50314270041222	0.689131535001008	0.11970216813932
"Spis17578"	67.200219305229	-2.50086701447018	0.689760647253834	0.122080760482042
"Spis24056"	8.1673349077155	-2.79267063583626	1.11600031018864	0.124462088498858
"Spis6984"	252.124749103927	-2.40700097231973	0.599684780206615	0.126946180160662
"Spis10011"	38.3998064023464	2.66008404951611	0.990593845697597	0.129409845512961
"Spis20720"	354.076017060613	2.62257064006394	0.948220305707659	0.131839070108342
"Spis12055"	101.44671298487	2.59729056905359	0.967810930759612	0.134418820358258
"Spis8551"	461.267984569116	-2.48364155341728	0.787004679386704	0.136919047391688
"Spis18432"	13.4214804041471	2.51351484493424	0.844881768351897	0.139368914715692
"Spis20520"	4.87154793553268	-2.82759674809451	1.38777463265881	0.141799315458492
"Spis16826"	15.924233130589	-2.32428045025277	0.560570690774417	0.144249663167927
"Spis12611"	152.843879963264	-2.53406739306211	0.943749319296343	0.146688996659358
"Spis21631"	8.29319869014123	-2.54499321868698	0.967183372204197	0.149059562347091
"Spis14894"	2.97594961423768	-2.50191221532894	0.942697970823244	0.151528856556385
"Spis18797"	16.7125004720615	-2.45471265306734	0.858526759437048	0.153932969592628
"Spis18775"	14.6378316535356	2.59405904961321	1.13801631524243	0.156302288139724
"Spis21879"	526.496746079398	-2.40193627060769	0.788435509438098	0.158664147297839
"Spis23339"	5.73198307621854	2.62924010715326	1.24896383281091	0.160984981740201
"Spis9459"	189.045535043766	-2.27808939399876	0.566658769591365	0.163305222613605
"Spis25071"	16.9727337128565	2.65514084974651	1.37253301192942	0.165627359479677
"Spis15254"	49.3752463697936	2.47778313431112	1.01103039269872	0.167905455874375
"Spis18059.t1"	18.3625350642094	-2.40010400785462	0.847036035236111	0.170117665932192
"Spis19627"	12.9375236211197	-2.42945660048179	0.91366726942156	0.172277766612535
"Spis10747"	5.01845153396437	-2.43634381871394	0.984593740009882	0.174514096660925
"Spis13995"	62.1923131763904	2.20075067270174	0.496106234142465	0.176885256536918
"Spis5799"	39.3333763776272	2.41475770486018	1.08956545294379	0.17931360727985
"Spis19412"	15.3451461226314	2.45750762527762	1.26300356173926	0.181769409497209
"Spis7616"	209.10153024701	-2.14398974552215	0.414193325221879	0.184232737257258
"Spis7573"	17.812475139486	2.48486142539915	1.41469765156461	0.186654970593633
"Spis15665"	54.9957435440109	2.11674567355019	0.362356044773234	0.189115514175705
"Spis6583"	2287.76243269147	2.24915684455321	0.776461214672873	0.191518530251128
"Spis14764"	18.4485030016042	-2.31811287729855	0.992544730376671	0.193861802816622
"Spis13379"	11.1087520303727	2.27482748395022	0.869786849099723	0.196167504455731
"Spis18066"	3.46611489848611	-2.37792866751108	1.23189581989951	0.19845919873925
"Spis21916"	1.45298665374593	2.68400760828864	2.29569010011167	0.200735869641766
"Spis14783"	49.5290232033626	2.32431388937236	1.09110179194525	0.202960352504951
"Spis12014"	160.4100954471	2.1700597835053	0.584631061538629	0.205160469273457
"Spis16590"	55.8189199163036	-2.16906436675645	0.651619158383887	0.207451927691678
"Spis5423"	23.9964794454301	2.22785358288403	1.28731656352195	0.210067253681367
"Spis2234"	7.56306344566652	-2.17660502437704	1.02944598994273	0.212646637918763
"Spis4786"	22.6005013631112	-2.16501561244302	0.962663172781736	0.21516734831912
"Spis19137"	10.7626996436875	-2.18260505847494	1.09711182317737	0.217653000215281
"Spis25363"	55.2565974140191	-2.13814146690091	0.840881203190746	0.220092344699323
"Spis13312"	20.0786114464367	-2.16102067689234	0.988851285235522	0.222483804712485
"Spis15722"	23.7269020928111	-2.14296142108258	0.972923867825723	0.224891561742695
"Spis3756"	309.252183693873	2.08880890221123	0.802744998361905	0.227403112966809
"Spis10813"	224.850600135073	-2.07367529226519	0.778749447358996	0.229929030265113
"Spis25707"	13.25275908343	2.1370116858635	1.45089422735799	0.232401942368518
"Spis20210"	21.4243297688211	-2.07974564605844	0.855222748542035	0.234827756411423
"Spis11807"	43.4509680302255	-2.03944974522693	0.480258103430125	0.237248994150928
"Spis1033"	24.3405566847672	2.08092088044554	1.09511842429302	0.239654138738384
"Spis23500"	28.4590336272126	-2.04760363118915	0.657178661521748	0.242016110018504
"Spis14392"	27.6123645468054	2.05613650914269	0.883437252312523	0.244366118446492
"Spis6211"	7.73083472214108	-2.0543464579327	1.04198593188757	0.246714476776764
"Spis1105"	102.325346159134	2.03465608238452	0.806335137227441	0.249052539760762
"Spis5856"	1308.74868278799	-2.02244396532255	0.570058744195856	0.251358859691431
"Spis24726"	27.2951289092765	2.02553498623452	0.653645443334399	0.253621580309805
"Spis11801"	33.4331104966656	2.02128261881883	0.592360054773446	0.255852812021071
"Spis16738"	24.5341469524382	2.02261308283165	0.975219332640328	0.258089930756716
"Spis5754"	51.4154237385539	2.0175837579227	1.00557051016403	0.2603062928358
"Spis13761"	3.77909899490232	2.01905098076068	1.10153552013042	0.262481941171517
"Spis6302"	1.83373628426072	-2.01766772279602	1.08032973426435	0.264620774910187
"Spis18646"	213.155280466932	-2.00790554686216	0.812960794663659	0.266744626436615
"Spis11852"	632.31370617114	-1.99973681845804	0.559866088284642	0.268866834692284
"Spis9811"	25.2765204376653	1.98144323822927	1.56434262441114	0.270991748590513
"Spis10427"	4.70223192334637	-1.96761543331475	1.29974037546301	0.273125206993616
"Spis9723"	81.8564009713747	-1.98657816898916	0.501425640947601	0.275227438338118
"Spis22853"	7.94672093625993	-1.97159328659193	0.86108763793632	0.277314552528337
"Spis21624"	3.14859374059207	-1.95602249228374	1.17734575453922	0.279380497848162
"Spis1144"	3.40585707177355	1.94725801518294	1.3671436524903	0.281415033824356
"Spis20098"	38.6389459219452	1.88126347157766	2.19734360985569	0.283467443077365
"Spis11940"	113.61572067412	-1.95701682333822	0.720794751067301	0.28550395665631
"Spis22449"	267.451788047769	1.93106423100699	1.09762246855273	0.287516855836245
"Spis20725"	19.1446314408647	1.94993001469718	0.754019182741693	0.289508148350652
"Spis13978"	2.92177810824934	1.90125307216776	1.28409634769977	0.29150104320759
"Spis10039"	5.58037838757814	1.89758670370097	1.29385219649873	0.293468615374609
"Spis23677"	27.9750563144542	1.91647564076022	0.990441147715014	0.295420928689653
"Spis13918"	56.303699986253	-1.9621192841266	0.443672931243514	0.297345117029532
"Spis11829"	52.4589975620712	-1.91584076312862	0.882913230850305	0.299270113276006
"Spis2049"	11.3312269902837	1.94052705619368	0.584635265424122	0.301184740524177
"Spis16532"	10.0233332957697	1.90062882298427	0.973630835259382	0.303070265864187
"Spis16909"	33.1558821421269	-1.94283135719257	0.503042290510118	0.304962222456963
"Spis17711"	25.0635615682095	1.78903688226571	1.71893320395634	0.306852741573669
"Spis2553"	11.3954517541963	1.88605171721272	0.884421208802496	0.308732779168681
"Spis14047"	1.97416673892171	1.83354204214438	1.28629059105876	0.310585835077279
"Spis21157"	15.4316298759301	1.79086923723559	1.60241028634579	0.312414113425013
"Spis23181"	1.90328842674758	1.77912299068649	1.39863777648278	0.314296272307873
"Spis3650"	220.194906265634	-1.92737933629057	0.430330147168436	0.316182162785062
"Spis23273"	160.392542194125	1.83039786325747	0.98564358447439	0.318049774367375
"Spis16239"	182.658107366616	-1.90442248149984	0.548972164225209	0.319895787877944
"Spis23758"	331.409634036517	-1.82227574454623	0.95994303722565	0.321746479571008
"Spis10437"	57.2071092053725	-1.88021341901215	0.605310606172139	0.32360654502344
"Spis20527"	41.5175053623693	1.86126732101056	0.699556872781304	0.325441035520202
"Spis14395"	80.3350115655	1.80717691417781	0.923369577840762	0.327278654953322
"Spis6283"	2.11631460720026	-1.74391328125609	1.22296469626586	0.329091794542696
"Spis21085"	20.0510021072883	-1.80351852607417	0.919165736172597	0.330891381535305
"Spis466"	138.348674888107	-1.81624819726636	0.843598944506115	0.332676860650098
"Spis20079"	24.6857499843939	1.70354053702295	1.27745374872971	0.334476038089015
"Spis23760"	11.9548808993496	-1.76969818328665	0.966056287785844	0.336267321667894
"Spis6578"	9.47412714350795	1.81269525546802	0.763477632381536	0.338052476530424
"Spis25135"	95.7272837664612	1.80994085272719	0.726789847485036	0.339855850404619
