"baseMean"	"log2FoldChange"	"lfcSE"	"svalue"
"Smic37004"	4.19137102041368	1.94766078938229	0.689881381136168	0.530237532719653
"Smic42681"	3.57468416032016	1.55037202584363	0.84122954692677	0.61686795904044
"Smic36757"	2.70640708288328	1.02350183293303	1.45130281016844	0.661070720084143
"Smic39738"	3.04489849432455	1.58894531668977	0.598623376925648	0.684266434514296
"Smic7614"	6.02865413191757	1.39626564853636	0.730033086450007	0.706589207687224
"Smic45945"	4.51009641042827	1.29468340130701	0.753942590908496	0.72636363762663
"Smic32519"	5.53053447029724	0.99559071963407	1.0148234491082	0.742432959358077
"Smic38278"	95.1665898081577	0.258719813001966	1.75010953291419	0.75464395424256
"Smic28751"	1.7641287307015	1.09534866450332	0.852909688641227	0.765858946271826
"Smic32210"	17.3827755789955	1.07896782175194	0.864056376696033	0.774950511379001
"Smic254"	4.87014108821059	0.861568794399575	1.04720205918233	0.78281932457653
"Smic18002"	3.14037870768985	0.896936913044082	1.00247381616136	0.789618399413571
"Smic27817"	13.7821235052674	1.39273483262494	0.527103830113694	0.796213573350118
"Smic45285"	2.86653533244933	0.817011862708593	1.01919609085656	0.801992566890538
"Smic39702"	18.7313548349253	0.455190657218203	1.30963213419318	0.807254086249428
"Smic4927"	5.82781917827508	1.16585889222721	0.703016884126569	0.811943880752989
"Smic44564"	13.0197401939743	1.18639280774947	0.666281492425708	0.816475358705015
"Smic7381"	6.06036743286693	1.23599757568262	0.598102503612165	0.821074806674081
"Smic40682"	15.7711894913622	0.741894459693595	0.98209302440972	0.825224085388611
"Smic7872"	9.33240170559104	1.24532161427632	0.583156298123806	0.829072343312686
"Smic11006"	7.89555262171642	1.26581584572623	0.565489335396268	0.832588455847197
"Smic38787"	4.12359293484143	0.958852874908259	0.797206195880851	0.835844563876883
"Smic29493"	5.23192176257729	0.980879233502949	0.771677240954761	0.838924890726842
"Smic9569"	39.5963443882644	0.379195725252302	1.2254235263834	0.841762345639396
"Smic15960"	3.4105105536838	0.930094547977928	0.797829134406024	0.844493577726413
"Smic35877"	18.8732809685731	1.40121906266562	0.440047889552996	0.847136076092569
"Smic6189"	6.28932486011242	1.26570588934042	0.53403341415031	0.849665619398647
"Smic17864"	16.2118289215375	0.380883216414851	1.14543524121796	0.852222249830382
"Smic29906"	11.8504818535635	0.669129231896794	0.938138661911106	0.854628255197529
"Smic2232"	5.08005362566794	1.16596644641462	0.585607968760059	0.85690092494189
"Smic5418"	5.39114711326251	0.860778397414958	0.751741838286976	0.859425728052583
"Smic47761"	3.74381546471719	0.794827158408101	0.7707619494451	0.861976351370738
"Smic38812"	38.6407493215923	1.080581383114	0.586788708529996	0.864383942553192
"Smic5768"	15.778198936849	0.99781817359734	0.633380351298824	0.866702255563932
"Smic34405"	6.69385275826849	-1.11505767699759	0.558144447410211	0.868898605015738
"Smic26069"	22.1036386919527	0.850264334115971	0.712493175314528	0.871059797208171
"Smic38103"	8.79334527260981	1.12557073300003	0.540600061154612	0.873115384615806
"Smic29149"	6.32379182539424	1.11137397444856	0.541174044223528	0.875130992685979
"Smic34965"	11.6545388341166	0.420270948688315	0.956393652697661	0.877068861066663
