"baseMean"	"log2FoldChange"	"lfcSE"	"svalue"
"Smic383"	88.9857157535273	-5.15251609528701	0.319114189088413	0
"Smic8133"	102.468170648379	-5.32312289209808	0.391462683872983	0
"Smic32430"	139.213456517429	-7.24145745411317	0.291069784119756	0
"Smic27726"	52.2521390354037	-3.46761506569326	0.209034588599393	2.75501843560733e-13
"Smic28859"	71.3988543682182	-4.25257134406796	0.324265229384077	5.94346794002831e-13
"Smic40148"	42.687458579289	-7.81281702762588	0.87028255413354	2.49696559725029e-12
"Smic392"	193.895807647481	12.9310537246465	1.71663621075907	1.5844712940913e-11
"Smic29926"	50.9912064721412	-4.69777538721676	0.427296737180256	3.09041182387898e-11
"Smic45206"	36.4110741016853	-8.452153008203	1.03026501246754	4.85022566079424e-11
"Smic45457"	36.4110741016853	-8.452153008203	1.03026501246754	6.25807673032645e-11
"Smic46023"	10.6542016376003	8.6926989896914	1.09530638670305	1.02080929808492e-10
"Smic17295"	214.219013845687	-4.72824521134793	0.447109419213076	1.37229820320582e-10
"Smic39419"	48.7412026741595	-3.65421186459388	0.276294880594844	2.08821071749205e-10
"Smic37548"	102.464663583739	-8.98817035462909	1.16821407816078	2.726603706612e-10
"Smic27857"	57.4054528064671	-4.70808086161062	0.477043700708284	7.11946827594289e-10
"Smic47715"	46.2364122151149	9.41143925441423	1.30696927065405	1.11185568292334e-09
"Smic17498"	6.41204087803417	4.67238828562144	0.477833560303199	1.70393003066156e-09
"Smic22310"	176.445969762134	11.7284575835446	1.77523826627249	2.79015672570953e-09
"Smic18146"	27.4432469716988	6.14738880168587	0.766856793854495	4.31770321254733e-09
"Smic32429"	24.0144878299626	-8.98307989951929	1.29309571454386	5.76523515042745e-09
"Smic15475"	120.623945495301	-4.2524608689646	0.417966899499119	7.17678791531122e-09
"Smic15474"	186.631558023784	-4.05944501201252	0.392627363143006	1.03968279692912e-08
"Smic46865"	14.7476145584954	10.091609626973	1.56200769942261	1.47616199766029e-08
"Smic9419"	272.26370289282	-12.3440777819029	2.04084201765078	2.24984427402922e-08
"Smic28910"	42.1298567815097	13.1861294054869	2.22311437747865	3.13195622318322e-08
"Smic42839"	8.97633854939318	-6.19499650328996	0.846058536426206	4.37917743171954e-08
