"baseMean"	"log2FoldChange"	"lfcSE"	"svalue"
"Smic47687"	136.565733929288	-8.63246902295111	0.627849496102428	0
"Smic45535"	141.174045658919	-11.1542748954762	1.16983586896313	1.27675647831893e-15
"Smic21195"	206.752374961192	-11.9674024368076	1.56366518200075	3.06174715210735e-11
"Smic45144"	68.0352233239098	7.58694748317241	1.15347685132323	1.59430297445553e-07
"Smic20898"	46.1708936054086	-9.53484115969001	1.6343729385372	5.29760848507507e-07
"Smic7863"	8.14261760476247	-3.09616771757952	0.282864640733341	9.31818993242681e-06
"Smic43160"	12.8035556161956	-9.03247082279814	1.85996325760506	1.91453506110517e-05
"Smic46098"	13.6621689698776	7.37460663362797	1.65174303244488	8.78973990232221e-05
"Smic31454"	13.6338673640398	-3.55932231580726	0.484962589946063	0.000150513007458967
"Smic40321"	33.8431038223445	-11.626938716894	3.18917066830138	0.000262420286620592
"Smic21196"	40.884391139077	-11.2300840643345	3.12097511129635	0.000379568063332473
"Smic44985"	15.2393901002892	3.49674059001124	0.513811521630112	0.000497086384729837
"Smic44264"	21.5216172250818	-10.7404779987253	3.22260194737293	0.000715886200979815
"Smic21197"	22.709631759416	-10.3167543001674	3.08801469531436	0.000917472995776148
"Smic41482"	33.3312709265467	-9.72887645607955	2.97987525183503	0.00117281381196306
"Smic11397"	21.2955539965618	-3.16333879696428	0.467257240471285	0.00149902689042009
"Smic39156"	14.2439840271252	5.87271439021155	1.73314098881103	0.0021593718105867
"Smic46872"	4.57702220788777	9.33811987600085	3.43268355227985	0.00294327866236006
"Smic46604"	1.43131064236791	-4.32260581191659	1.22553126186018	0.00431647934680919
"Smic42633"	1.47846228742838	-6.22075662385327	2.77839179142475	0.0073188583541327
"Smic45794"	1.34587160776891	-4.161797955609	1.50345351698362	0.0105528603407474
"Smic23092"	90.5432218531527	-2.89154377815542	0.634888262056067	0.013715082819921
"Smic31457"	6.72328076525372	-2.93108309831989	0.760625087491464	0.0179212433409595
"Smic31487"	5.30317413258487	2.83457695169142	0.835897207062431	0.0238010971889564
"Smic26119"	9.75100218145984	-2.73289032794769	0.944748762463047	0.0316069670822355
"Smic45984"	18.8910500781791	2.45253222801982	0.639866900784573	0.0396110140039318
"Smic19232"	16.84891795027	-2.28167059725335	0.411990079090752	0.0472953354314516
"Smic17507"	45.0044334153336	2.40635139631605	0.607802838276164	0.0546022435997457
"Smic23476"	27.5175007759841	2.14246678049104	0.450726278935359	0.0656838858091959
"Smic34240"	12.547834495412	-2.10502736565576	0.62552594507625	0.0779387560954114
"Smic22967"	45.0962636524047	1.94930436216481	0.612527892940449	0.0926175268290104
"Smic44885"	10.3661607195896	-1.88527284992783	1.25099446831486	0.106489956644803
"Smic8350"	20.6986794121432	1.94073856580697	0.619926011968539	0.119568401294267
"Smic44564"	13.0197401939743	1.83449642185388	0.56740887977926	0.134132140436654
"Smic4013"	12.5438772814374	1.84076404497447	0.436163056395741	0.148656235806025
"Smic18055"	252.994588453665	-1.89037571367037	0.274879071354554	0.162720870351399
"Smic26069"	22.1036386919527	-1.77117275146418	0.538416951564193	0.176284676355373
"Smic37571"	178.557665652172	-1.71940311693465	0.633354508279568	0.189306896193151
"Smic31066"	37.6128055686297	-1.802470702829	0.362645033494357	0.20258150893371
"Smic45129"	7.89929715803619	-1.1457957024463	1.43120258926096	0.215634324760985
"Smic12544"	11.4240988957149	1.66208795337461	0.557405988072878	0.22812657269749
"Smic18168"	55.1679444502325	1.77075999095047	0.368863674248421	0.240143959973745
"Smic16267"	10.6894346879022	-1.62019732019281	0.565631094948564	0.251978716700036
"Smic40322"	29.812713862987	-1.61920881866749	0.500781035477164	0.263899441699554
"Smic177"	59.4085617909515	1.60033324298515	0.518328646855408	0.275360937605055
"Smic6460"	10.1888215624036	-1.45819874377195	0.678817394420807	0.286496778593451
"Smic32973"	9.72047316691913	-1.4982321930016	0.624097180781852	0.297194689375342
"Smic90"	55.0764862889077	1.1729447612178	0.951375325756373	0.307829499132408
"Smic28152"	28.3086283877905	1.45225144015843	0.606336474825894	0.318217392260678
"Smic17838"	26.3786732965101	1.14910898434913	0.830114134315201	0.328799549114275
"Smic17835"	12.7636214647208	1.39963870199239	0.584731126421776	0.338974583736974
"Smic37444"	30.8910114074706	1.36702032842752	0.614060588137296	0.348776706914524
"Smic28304"	48.7278457298095	0.672665241166821	1.22758829731373	0.358426352608717
"Smic6455"	13.3903353778963	-0.975988089535998	0.932795165770458	0.367786079363656
"Smic35408"	6.36977588709063	1.48054567044581	0.446117088845579	0.377060278369409
"Smic18051"	33.623879798785	-1.64134484872471	0.296679924582905	0.3861600695354
"Smic23469"	75.773635914517	1.4687838300766	0.436968905395538	0.394963355452323
"Smic2863"	8.16593113703738	0.6552143586204	1.08017700482676	0.403557577177696
"Smic43650"	84.4633224953375	1.42117027417894	0.45818981674161	0.41191691876339
"Smic36816"	70.0813946494855	1.21647789090585	0.619442245425118	0.420002360206912
"Smic26819"	19.4064720677314	0.745874206911455	0.983110485541754	0.427854192402527
"Smic13220"	8.08779205565305	-1.35632330616728	0.503818957909602	0.435458220058704
"Smic18539"	10.2243443270473	1.31896370015607	0.529148189212518	0.442847141844153
"Smic1782"	7.21018062355037	1.23652957522099	0.590605667423921	0.45002048281163
"Smic34629"	13.2874347582484	1.38717118747136	0.461127371945992	0.457067438909621
"Smic16225"	53.7362049465982	0.831896469016771	0.860213032862254	0.463971811460697
"Smic11339"	4.39482442929142	1.34650668630578	0.475404255266811	0.470709144302795
"Smic43713"	5.4089022509105	0.824302566323817	0.831858309476246	0.477334331898572
"Smic21297"	14.4378716704121	0.883271802860195	0.775143917335888	0.48382457819594
"Smic25265"	90.5421693797383	1.38431653757085	0.418646002752667	0.49018862219374
"Smic23470"	168.805146806337	1.23608311538237	0.513234223808522	0.496406841276572
"Smic24041"	71.53713691798	1.02484842852962	0.651471407309172	0.50246762366926
"Smic38811"	157.942693826213	1.10005017494572	0.596927765211323	0.508381439112724
"Smic16727"	99.7155998789634	-1.31138488449945	0.451455385537757	0.514165618001139
"Smic26417"	6.85409898585607	1.07350977697849	0.603788994517785	0.51981063335854
"Smic25263"	9.69930534163734	0.771658270378268	0.732560915361744	0.525513217257825
"Smic29906"	11.8504818535635	1.06209792467316	0.55793041807568	0.531073074247675
"Smic38631"	5.77422490479425	1.25170014053601	0.438203062090654	0.536522776578968
"Smic36514"	129.354068816111	1.26550609352497	0.428183967941145	0.541843517233532
"Smic23915"	26.3383124457949	1.18934425240288	0.466025673100236	0.547058315079813
"Smic35329"	12.4936351167753	0.425829325641929	0.896940610055926	0.552160979718954
"Smic25269"	101.129375991067	0.941148878113414	0.601673634016056	0.557144172446812
"Smic23481"	89.3281493168461	1.05313334518006	0.527961110925908	0.562040612705016
"Smic34765"	17.8930162895361	1.09686051221985	0.498954601023892	0.56683604619791
"Smic34323"	26.8289798593427	1.38670764999047	0.335234114285762	0.57153601634646
"Smic28305"	50.3616182850588	1.11462325630382	0.480916907591304	0.576136650443697
"Smic12095"	147.298168154005	0.997865445609173	0.539880383240154	0.580644144174879
"Smic42198"	25.8349467214655	0.86212882366107	0.609442136577088	0.585057893658381
"Smic41678"	34.7390968103025	0.972423400723337	0.54274904839876	0.589392521388815
"Smic9958"	60.8461998893855	1.13334880008234	0.455475694928014	0.593637745270185
"Smic5312"	35.3444022291748	0.815016006707671	0.621838908239487	0.597791723345092
"Smic5850"	9.0442892693327	1.25184480836529	0.38997626154167	0.601864355284834
"Smic39566"	9.0866109895695	1.0539289501822	0.488333457144587	0.605862034164709
"Smic34886"	24.5099478110736	0.984393467612075	0.523992665418041	0.609775215142545
"Smic27963"	42.4966729898205	-1.42648142146496	0.293621179858559	0.613615535165719
"Smic26105"	64.0295887925866	0.839086798911397	0.576206706154753	0.617411567529791
"Smic39380"	117.333295763571	1.17586103070588	0.405367910049744	0.62113904600171
"Smic40884"	13.3519090712675	0.757746375916244	0.608864189955264	0.624794145461737
"Smic330"	39.0064791025132	0.902511449039051	0.528975349019691	0.628392132648048
"Smic29558"	29.5771022746465	1.10370268112153	0.430381566896552	0.631921756575015
"Smic33744"	77.6117032938275	-1.33314813311768	0.319244094528814	0.635384305742172
"Smic27774"	72.5121511050961	0.524693430843148	0.702219134430232	0.638784224576649
"Smic21288"	133.378282877671	0.900484720073823	0.522486725018238	0.642119598443325
"Smic9568"	55.481726166617	0.877363812364633	0.531746799156236	0.645393673793833
"Smic5825"	8.29183259332994	0.923658286461388	0.499468238843124	0.648622478006266
"Smic11871"	41.5620505120798	1.15902840692997	0.388164510568734	0.651794575346224
"Smic20279"	17.5540663403012	1.12033062050441	0.385456024995809	0.654943783304481
"Smic16313"	69.3052554247048	0.769120118527666	0.538793305406038	0.658035315652574
"Smic556"	44.2721182584489	1.05612843525587	0.40836027480436	0.661077136411484
"Smic33391"	124.350664702993	0.962095061868911	0.445629704234529	0.66406800289598
"Smic14152"	8.2137823364207	0.904802364860562	0.463448927172397	0.667012793353022
